"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip","estimation"
"451356",1,1,1,1,1,415,0,0,23.4,43.3,0,1,1,77979,32
"451358",1,1,1,1,1,426,0,0,14,75.6,0,1,2,79360,45
"451359",1,1,1,1,1,13,0,0,20.9,111,0,1,1,79070,23
"451360",1,1,1,0,0,40,0,0,13.6,41.7,0,1,1,75972,13
"451361",1,1,1,1,1,71,0,0,4.6,49.3,0,1,1,75948,10
"451362",1,1,1,1,1,404,0,0,15.1,33.7,0,1,1,76365,26
"451363",1,1,1,1,1,80,0,0,9.6,25.1,0,2,2,77957,29
"451364",1,1,1,1,1,414,0,0,15,41.4,0,2,1,78119,33
"451365",1,1,1,0,1,332,0,0,7.4,37.4,0,1,1,78611,20
"451366",1,1,1,1,1,66,0,0,20.4,88.6,0,1,1,79346,22
"451367",1,1,1,1,1,1509,0,0,25,34.7,0,1,1,75686,73
"451369",1,1,1,0,1,84,0,0,24.7,67,0,1,1,79007,23
"451370",1,1,1,1,1,40,0,0,19.8,47.7,0,2,1,75418,22
"451371",1,1,1,1,1,147,0,0,13.4,44.3,0,2,1,78648,23
"451372",1,1,1,1,1,215,0,0,14,54.6,0,1,1,79347,21
"451373",1,1,1,1,1,226,0,0,32.3,109.7,0,1,1,79756,37
"451374",1,1,1,1,1,492,0,0,13.3,92.9,0,1,4,76574,76
"451375",1,1,1,1,1,15,0,0,15.9,42,0,2,2,77575,32
"451376",1,1,1,1,1,14,0,0,10.6,70.6,0,1,2,77964,27
"451377",1,1,1,1,1,393,0,0,36,81,0,1,1,79772,42
"451378",1,1,1,1,1,189,0,0,32,55,0,2,1,79830,35
"451379",1,1,1,0,1,269,0,0,5.9,140.4,0,2,3,76528,62
"451380",1,1,1,1,1,73,0,0,25.9,49.1,0,1,1,75783,21
"451381",1,1,1,1,1,150,0,0,23.7,59.9,0,2,1,75494,30
"451382",1,1,1,1,1,207,0,0,26,112.7,0,1,1,76442,33
"451384",1,1,1,1,1,860,0,0,23.1,65.6,0,1,1,79549,51
"451385",1,1,1,1,1,386,0,0,15.3,57,0,1,2,76634,42
"451386",1,1,1,1,1,817,0,0,21.7,35.3,0,2,1,79029,51
"451387",1,1,1,0,1,28,0,0,33.8,71.9,0,1,1,78801,25
"451389",1,1,1,1,1,11,0,0,18.3,74.7,0,1,1,79735,18
"451390",1,1,1,1,1,42,0,0,27,74,0,2,1,78834,29
"451391",1,1,1,1,1,322,0,0,29.9,56.4,0,2,1,78061,39
"451392",1,1,1,1,1,786,0,0,27.9,43.1,0,1,5,76531,102
"451393",1,1,1,1,1,2398,12,14,27.1,53.4,0,1,2,75835,270
"451394",1,1,1,1,1,160,0,0,11.4,87.6,0,1,1,79529,22
"451395",1,1,1,1,1,402,0,0,25.1,40.6,0,2,1,76645,38
"451396",1,1,1,1,1,24,0,0,0,0,0,2,1,78643,6
"452016",1,1,1,1,1,322,0,0,0,111.1,0,1,1,78229,25
"452018",1,1,1,1,1,2159,0,12,0,600.3,0,2,4,76104,258
"452019",1,1,1,1,1,351,0,0,0,55,0,2,2,76063,39
"452022",1,1,1,1,1,226,0,0,34.7,60,0,1,1,75010,32
"452023",1,1,1,1,1,260,0,0,96.6,122.7,0,1,2,77030,84
"452028",1,1,1,1,1,2107,13,21,75.6,160,0,2,1,76011,328
"452029",1,1,1,1,1,207,0,0,13,98.3,0,1,1,79601,25
"452031",1,1,1,1,1,111,0,0,0,73.6,0,2,1,75904,18
"452032",1,1,1,1,1,534,0,0,32,70,0,1,1,77598,44
"452034",1,1,1,1,1,47,0,0,0,131,0,1,1,78756,17
"452035",1,1,1,1,1,46,0,0,0,50.4,0,2,1,79902,13
"452038",1,1,1,1,1,213,0,0,13.4,110,0,2,1,78745,33
"452039",1,1,1,1,1,142,0,0,5.7,83.6,0,2,1,77065,23
"452041",1,1,1,1,1,84,0,0,22.1,41.9,0,1,1,75092,18
"452042",1,1,1,1,1,90,0,0,13.7,41.7,0,2,1,77702,20
"452044",1,1,1,1,1,1189,0,18,131.4,180.4,0,8,1,75235,259
"452046",1,1,1,1,1,83,0,0,12.4,88.6,0,1,1,77004,19
"452051",1,1,1,1,1,496,0,0,20,68.4,0,1,2,75701,50
"452056",1,1,1,1,1,1562,0,12,16.3,27.9,0,7,1,77901,164
"452057",1,1,1,1,1,1987,27,31,0,137.1,0,7,1,77380,451
"452059",1,1,1,1,1,579,0,0,43.3,72.1,0,1,3,78240,78
"452060",1,1,1,1,1,237,0,0,0,50.7,0,2,4,79120,60
"452061",1,1,1,1,1,235,0,0,97.7,134.4,0,1,3,75503,98
"452062",1,1,1,1,1,18,0,0,0,36.3,0,1,1,78648,5
"452067",1,1,1,1,1,12,0,0,0,66,0,1,1,75235,8
"452068",1,1,1,1,1,267,0,0,26.6,36.6,0,3,1,76301,38
"452073",1,1,1,1,1,22,0,0,0,81.7,0,2,1,78205,16
"452075",1,1,1,1,1,251,0,0,58.1,110,0,3,2,77598,75
"452079",1,1,1,1,1,57,0,0,0,72,0,1,1,79902,10
"452080",1,1,1,1,1,965,0,0,59.9,96.8,0,15,2,77479,171
"452083",1,1,1,1,1,627,0,0,9.6,87.4,0,1,1,77627,39
"452086",1,1,1,1,1,1445,11,0,39.4,86.4,0,6,1,78401,183
"452087",1,1,1,1,1,222,0,0,31.4,56.6,0,1,1,75601,30
"452090",1,1,1,1,1,26,0,0,0,116,0,2,1,78249,20
"452091",1,1,1,1,1,592,0,0,58.3,79,0,2,2,75701,79
"452094",1,1,1,1,1,270,0,0,0,112.1,0,2,3,77904,56
"452095",1,1,1,1,1,332,0,0,0,70.9,0,1,3,78503,47
"452096",1,1,1,1,1,500,0,0,11.3,137.7,0,1,1,78041,40
"452097",1,1,1,1,1,208,0,0,0,66,0,1,1,75115,15
"452100",1,1,1,1,1,996,0,0,31,468.3,0,2,3,75149,140
"452101",1,1,1,1,1,402,0,0,0,272.9,0,8,3,78526,114
"452102",1,1,1,1,1,230,0,0,7.7,56,0,1,1,79410,19
"452105",1,1,1,1,1,860,0,0,30,53.9,0,1,1,76502,53
"452106",1,1,1,1,1,16,0,0,0,43.9,0,1,1,78130,5
"452107",1,1,1,1,1,50,0,0,37.6,90,0,1,1,77304,30
"452108",1,1,1,1,1,401,0,0,32.9,71.4,0,4,5,75231,110
"452110",1,1,1,1,1,18,0,0,0,38,0,1,1,75006,5
"452111",1,1,1,1,1,47,0,0,12.7,22.4,0,2,1,76208,16
"452114",1,1,1,1,1,197,0,0,10.4,52.3,0,2,1,77477,24
"452118",1,1,1,1,1,662,0,0,59.9,187.9,0,6,2,77450,118
"452121",1,1,1,1,1,34,0,0,13.1,30.1,0,1,1,79761,11
"452122",1,1,1,1,1,88,0,0,27,44,0,2,1,79902,27
"453301",1,1,1,0,1,2526,0,0,104.4,167.1,0,1,1,78411,166
"453306",1,1,1,0,0,857,0,0,115.6,203.1,0,3,3,79410,150
"453308",1,1,1,1,1,1913,0,0,16.7,41.1,0,6,1,75002,114
"453309",1,1,1,1,1,49,0,0,0,107.9,0,2,1,77082,20
"453311",1,1,1,1,1,68,0,0,4.3,28,0,2,1,77550,13
"453312",1,1,1,1,1,1511,0,0,0,0,0,2,1,77030,63
"453313",1,1,1,1,1,593,0,0,46.6,88.7,0,2,7,79905,141
"453314",1,1,1,1,1,325,0,0,52,54.1,0,1,1,75219,44
"453316",1,1,1,1,1,316,0,0,51.4,92.6,0,3,3,75024,86
"457736",1,1,1,1,1,860,0,0,31,31,0,2,1,75551,57
"45C0001372",1,1,1,1,1,23,0,0,0,50.4,0,1,1,77055,6
"45C0001441",1,1,1,1,1,200,0,0,0,0,0,2,1,79410,13
"45T324",1,1,1,1,1,414,0,0,20,21,0,2,2,75020,47
"460001",0,0,0,0,0,2837,12,18,418,439,0,13,3,84604,623
"460003",0,0,0,0,0,333,0,0,70,101,0,3,1,84102,70
"460004",0,0,0,0,0,2619,0,16,339,339,0,14,7,84403,538
"460005",0,0,0,0,0,832,0,0,220,249,0,3,6,84405,245
"460006",0,0,0,0,0,594,0,0,270,286,0,11,3,84143,271
"460007",0,0,0,0,0,330,0,0,54,54,0,1,3,84721,71
"460011",0,0,0,1,1,460,0,0,51.7,58,0,1,1,84501,49
"460013",0,0,0,0,0,458,0,0,127,136,0,2,2,84651,114
"460014",0,0,0,1,1,160,0,0,31.6,68,0,1,1,84074,29
"460015",0,0,0,0,0,455,0,0,147,148,0,3,2,84341,130
"460017",0,0,0,1,1,112,0,0,40,50,0,1,1,84302,29
"460019",0,0,0,1,1,182,0,0,25.6,33,0,2,1,84066,29
"460021",0,0,0,0,0,5092,17,13,338,362,0,10,8,84790,718
"460023",0,0,0,0,0,452,0,0,99,134,0,3,3,84003,119
"460026",0,0,0,1,1,122,0,0,42,42,0,2,1,84701,35
"460030",0,0,0,0,1,154,0,0,38,39,0,1,1,84078,28
"460039",1,1,1,1,1,61,0,0,20,20,0,1,1,84337,14
"460041",0,0,0,0,0,574,0,0,75.7,182.6,0,5,1,84041,103
"460042",0,0,0,0,1,645,0,0,121,129,0,4,3,84010,142
"460043",1,1,1,1,1,925,0,0,33,33,0,2,1,84057,61
"460044",0,0,0,1,1,213,0,0,81,90,0,2,2,84094,77
"460047",0,0,0,0,0,2410,0,0,327,359,0,5,2,84124,328
"460049",0,0,0,1,1,415,0,0,40,40,0,1,2,84107,53
"460051",0,0,0,0,0,1090,0,0,293.6,331,0,2,5,84088,281
"460052",0,0,0,0,0,193,0,0,146,162,0,1,1,84057,97
"460054",0,0,0,1,1,108,0,0,31,37,0,2,1,84341,29
"460057",0,0,0,1,1,196,0,0,50,50,0,2,1,84060,43
"460058",0,0,0,0,0,244,0,0,110,122,0,2,3,84065,109
"460060",0,0,0,0,1,99,0,0,34,66,0,1,1,84020,28
"460061",0,0,0,1,1,133,0,0,60,60,0,3,1,84041,52
"460062",1,1,1,1,1,220,0,0,28,28,0,2,1,84660,31
"461300",1,1,1,1,1,77,0,0,20,20,0,2,1,84624,20
"461301",1,1,1,1,1,193,0,0,22,22,0,2,1,84631,26
"461302",1,1,1,1,1,121,0,0,14.6,17,0,2,2,84532,32
"461303",1,1,1,1,1,91,0,0,22,22,0,2,1,84647,22
"461304",1,1,1,1,1,131,0,0,0,29,0,1,1,84648,8
"461305",1,1,1,1,1,817,0,0,11.5,23,0,1,1,84751,39
"461306",1,1,1,1,1,501,0,0,25,30,0,2,1,84634,40
"461307",1,1,1,1,1,269,0,0,23,27,0,1,1,84032,24
"461308",1,1,1,1,1,165,0,0,25,25,0,2,1,84535,27
"461309",1,1,1,1,1,173,0,0,25,25,0,1,1,84741,21
"461310",1,1,1,1,1,223,0,0,11,11,0,2,1,84511,20
"461333",1,1,1,1,1,40,0,0,19,19,0,2,1,84759,18
"461335",1,1,1,1,1,197,0,0,29,29,0,1,2,84713,38
"462003",1,1,1,1,1,287,0,0,43,43,0,1,1,84010,36
"462004",1,1,1,1,1,539,0,0,33.4,39,0,2,3,84107,73
"462005",1,1,1,1,1,163,0,0,22.5,40,0,1,1,84604,21
"463302",1,1,1,1,1,33,0,0,12,40,0,2,1,84103,17
"470001",0,0,0,0,0,1509,0,0,119,119,0,12,1,5641,192
"470003",0,0,0,0,0,7027,19,36,492.3,518.3,0,54,4,5401,1211
"470005",0,0,0,0,0,2557,0,0,133,139,0,9,1,5701,224
"470011",0,0,0,0,0,428,0,0,40,54,0,2,2,5301,61
"470012",0,0,0,0,1,1158,0,0,106,106,0,3,4,5201,159
"470024",0,0,0,0,1,786,0,0,65,102,0,2,2,5478,92
"471300",1,1,1,1,1,182,0,0,19,19,0,1,1,5353,18
"471301",1,1,1,0,1,246,0,0,28,56,0,2,1,5060,35
"471302",1,1,1,0,0,216,0,0,35,45,0,3,1,5089,42
"471303",1,1,1,0,0,12,0,0,25,37,0,2,1,5819,22
"471304",1,1,1,0,0,242,0,0,6.7,49,0,1,2,5855,31
"471305",1,1,1,0,1,447,0,0,32,32.6,0,3,1,5661,47
"471306",1,1,1,0,1,230,0,0,31.5,38,0,1,1,5156,28
"471307",1,1,1,1,1,541,0,0,50,50,0,1,1,5753,50
"480001",1,1,1,0,1,1978,0,0,125.9,132,0,3,1,801,163
"480002",1,1,1,0,1,1158,0,0,94,99.4,0,1,2,820,114
"490001",0,0,0,1,1,432,0,0,4,12,0,2,1,24273,25
"490002",0,0,0,0,1,307,0,0,53.1,119.4,0,2,4,24266,97
"490004",0,0,0,0,0,5270,0,22,238,262,0,6,8,22801,578
"490011",0,0,0,1,1,850,0,0,246,394.6,0,1,6,23505,264
"490013",0,0,0,0,0,1229,0,0,81,107,0,1,3,24592,125
"490017",0,0,0,0,0,2542,33,16,270.1,416.7,0,12,6,23707,696
"490018",0,0,0,0,0,4196,0,18,256,258,0,16,4,22939,529
"490019",0,0,0,0,1,1161,0,0,84,98,0,2,4,22701,142
"490020",0,0,0,0,0,1043,0,0,146,147,0,2,5,23860,187
"490021",0,0,0,0,0,11329,32,84,453,760.3,0,15,4,24501,1481
"490022",0,0,0,0,0,8908,24,39,460,648,0,19,4,22401,1128
"490023",0,0,0,0,0,1298,0,0,96.9,97,0,3,3,20186,146
"490033",0,0,0,1,1,662,0,0,24,52,0,2,1,22630,48
"490037",0,0,0,0,0,632,0,0,52,52,0,1,1,23417,55
"490038",0,0,0,1,1,325,0,0,42.1,57.3,0,2,1,24354,45
"490041",0,0,0,0,1,1772,0,0,186.3,213,0,1,12,23602,329
"490042",0,0,0,0,0,1902,0,0,166,174,0,3,6,24073,251
"490043",0,0,0,0,0,3493,0,18,211,215,0,9,8,20176,489
"490044",0,0,0,0,0,3302,15,19,172,206,0,6,6,23439,518
"490045",0,0,0,0,0,1271,0,0,211.8,234.1,0,5,11,20110,335
"490046",1,0,0,0,0,2524,18,16,250,312,0,4,17,23502,679
"490048",0,0,0,0,0,5813,23,26,381,506,0,9,3,24153,813
"490050",0,0,0,0,0,6849,25,20,0,483,0,14,9,22205,758
"490052",0,0,0,0,0,6217,31,30,387,387,0,25,4,23601,994
"490053",0,0,0,1,1,1929,0,11,118.7,129,0,4,1,24211,218
"490057",0,0,0,0,0,5283,22,17,238,315,0,10,5,23454,683
"490060",0,0,0,1,1,678,0,0,120,120,0,5,1,24641,121
"490066",0,0,0,0,1,2873,0,0,144,150,0,3,1,23188,208
"490067",0,0,0,0,0,3219,13,14,0,494,0,5,1,23805,356
"490069",0,0,0,0,0,4992,20,20,390.3,475.1,0,6,7,23116,770
"490075",0,0,0,0,1,5379,49,29,262,297,0,9,4,24541,908
"490077",0,0,0,0,0,3874,0,23,150,169,0,10,1,22911,406
"490084",0,0,0,1,1,427,0,0,37,37,0,1,4,22560,78
"490088",0,0,0,1,1,670,0,0,42,59.8,0,1,2,24523,66
"490089",0,0,0,1,1,345,0,0,25,37,0,1,1,24151,29
"490090",0,0,0,0,1,1444,12,15,122,128.6,0,1,3,23901,306
"490092",0,0,0,1,1,419,0,0,0,61.4,0,2,3,23851,55
"490093",0,0,0,0,0,2729,0,0,221,224,0,3,2,23666,262
"490094",0,0,0,0,0,179,0,0,96.3,107.3,0,2,2,23223,85
"490097",0,0,0,1,1,203,0,0,0,57.9,0,2,1,23847,20
"490098",0,0,0,0,0,1051,0,0,50.1,74,0,2,5,23970,132
"490101",0,0,0,0,0,2474,0,12,186,203,0,5,5,22033,344
"490104",1,1,1,1,1,68,0,0,4,4,0,1,1,23803,5
"490107",0,0,0,0,0,3376,0,17,259,290,0,7,11,20190,540
"490110",0,0,0,0,1,1098,0,16,109,148,0,3,1,24060,202
"490111",0,0,0,0,0,587,0,0,33.4,70,0,1,1,24382,46
"490112",0,0,0,0,0,10383,35,63,801,853,0,20,5,23235,1581
"490113",0,0,0,0,0,2885,16,15,183,236,0,3,1,22191,414
"490114",0,0,0,1,1,272,0,0,192.4,258.4,0,2,1,24219,139
"490115",0,0,0,0,1,1063,0,0,29.7,141,0,2,1,24333,77
"490116",0,0,0,0,1,478,0,0,73,147,0,1,3,24343,97
"490117",0,0,0,1,1,148,0,0,23,40,0,1,1,24651,21
"490118",0,0,0,0,0,5983,17,20,598,807,0,7,9,23229,961
"490119",0,0,0,0,0,3671,0,13,234,250,0,4,9,23456,471
"490120",0,0,0,0,0,5142,21,19,310,310,0,10,1,23320,662
"490122",0,0,0,0,0,2359,0,0,232,256,0,4,4,22306,289
"490126",0,0,0,0,0,526,0,0,120,205,0,1,2,24457,115
"490127",0,0,0,1,1,340,0,0,28.7,134,0,1,1,24614,42
"490130",0,0,0,0,0,1204,0,0,148,148,0,1,8,23061,228
"490136",0,0,0,0,0,2657,0,0,247.1,295.7,0,4,3,23114,299
"490140",0,0,0,0,0,898,0,0,103,144,0,1,8,22554,194
"490141",0,0,0,0,1,1434,0,13,141,161,0,4,2,22408,236
"490143",0,0,0,0,0,446,0,0,70,70,0,1,7,23185,139
"490144",0,0,0,0,0,480,0,0,104.4,142,0,3,5,20169,150
"490145",0,0,0,1,1,100,0,0,75,129,0,2,1,20166,61
"491300",1,1,1,1,1,348,0,0,25,25,0,1,1,24445,28
"491302",1,1,1,1,1,181,0,0,33,33,0,2,1,24134,32
"491303",1,1,1,0,1,185,0,0,18,20,0,1,2,24228,31
"491304",1,1,1,1,1,118,0,0,33,40,0,1,1,24450,25
"491305",1,1,1,1,1,478,0,0,25,36,0,1,1,22664,34
"491307",1,1,1,0,1,15,0,0,0,35,0,1,1,22835,4
"491308",1,1,1,0,1,245,0,0,54.3,112,0,1,2,22482,62
"491309",1,1,1,1,1,202,0,0,6,6,0,2,1,24277,17
"492001",1,1,1,1,1,2424,15,11,104,104,0,1,3,23502,331
"492007",1,1,1,1,1,571,0,0,35,35,0,4,1,23507,60
"492008",1,1,1,1,1,336,0,0,25,25,0,2,1,23601,33
"492009",1,1,1,1,1,138,0,0,54.4,60,0,2,1,23230,44
"492010",1,1,1,1,1,813,0,0,33.9,36,0,1,4,24503,91
"492011",1,1,1,1,1,13,0,0,12,40,0,1,2,22903,24
"493300",1,1,1,1,1,1160,0,0,108,110,0,3,3,23124,147
"493302",1,1,1,1,1,393,0,0,34,34,0,1,1,23220,35
"500001",0,0,0,1,1,2664,0,0,250.4,401,0,2,1,98133,275
"500002",0,0,0,0,0,2077,0,0,72.6,104.1,0,4,4,99362,184
"500003",0,0,0,0,0,2182,0,0,174.1,395.1,0,7,1,98274,248
"500005",0,0,0,0,0,4458,0,0,336,386,0,29,1,98101,539
"500007",0,0,0,0,0,536,0,0,33.6,58,0,2,7,98221,129
"500008",0,0,0,0,0,3983,0,0,664,1011,0,73,11,98195,1140
"500011",0,0,0,0,0,1102,0,0,276,276,0,2,2,98166,227
"500012",0,0,0,1,1,566,0,0,94,173.3,0,2,1,98902,93
"500014",0,0,0,0,0,5613,20,35,479.6,685,0,21,8,98201,1036
"500015",0,0,0,0,0,1042,0,0,219.7,278.6,0,1,1,98001,178
"500016",0,0,0,0,0,3678,0,0,179.4,235,0,11,2,98807,325
"500019",0,0,0,1,1,1141,0,0,42.8,129.9,0,2,7,98531,165
"500021",0,0,0,0,0,1283,0,0,203,204.4,0,1,2,98499,184
"500024",0,0,0,0,0,5920,22,19,315.1,507.7,0,16,2,98506,772
"500026",0,0,0,0,0,2187,12,17,133.1,439.7,0,8,11,98026,534
"500027",0,0,0,0,0,5332,0,0,499.1,782.9,0,12,10,98122,721
"500030",0,0,0,0,0,4472,0,20,245.6,251.6,0,11,2,98225,489
"500031",0,0,0,0,1,974,0,0,54.1,177.9,0,2,2,98520,103
"500033",0,0,0,0,1,613,0,0,47.7,275,0,1,2,98837,92
"500036",0,0,0,0,0,3516,0,11,226,851,0,4,3,98902,442
"500037",0,0,0,0,0,59,0,0,19.1,45.1,0,1,3,98948,43
"500039",0,0,0,0,0,4759,12,0,146,483.3,0,4,4,98310,443
"500041",0,0,0,0,0,1825,0,0,108.2,180,0,9,2,98632,202
"500044",0,0,0,0,0,2256,14,0,278,583,0,12,3,99210,468
"500050",0,0,0,0,0,4564,23,32,317.2,417,0,20,3,98668,817
"500051",0,0,0,0,0,2654,0,0,348.4,653,0,10,8,98004,492
"500052",1,1,1,1,1,365,0,0,50,50,0,1,1,98112,44
"500053",0,0,0,0,0,1582,0,11,100.4,358.4,0,2,2,99336,224
"500058",0,0,0,0,0,5693,16,25,230,517.6,0,15,2,99352,709
"500060",0,0,0,1,1,119,0,0,35.4,81,0,2,1,98223,37
"500072",0,0,0,0,0,1622,0,0,0,86,0,4,4,98362,129
"500077",0,0,0,0,0,2079,0,0,110,153.4,0,4,9,99208,274
"500079",0,0,0,0,0,5350,22,26,278,583,0,6,9,98372,812
"500084",0,0,0,1,1,65,0,0,12.5,51.4,0,2,1,98272,20
"500108",0,0,0,0,0,3679,13,0,732,732.1,0,14,13,98405,898
"500119",0,0,0,1,1,1303,0,0,170.6,369.3,0,3,9,99216,294
"500124",0,0,0,0,0,2790,15,13,199.6,455.9,0,19,3,98034,547
"500129",0,0,0,0,0,4691,25,44,451.6,772,0,35,7,98405,1141
"500138",1,1,1,0,0,372,0,0,19.1,20,0,5,2,98109,62
"500139",0,0,0,1,1,1433,0,0,68.9,106,0,5,4,98502,163
"500141",0,0,0,0,0,1460,0,0,298.9,299,0,4,4,98003,292
"500148",0,0,0,1,1,152,0,0,11,50.7,0,2,1,98801,22
"500150",0,0,0,0,0,1988,0,0,0,494.4,0,4,4,98686,191
"500151",0,0,0,0,0,1625,0,0,217,219,0,1,3,98332,219
"500152",0,0,0,0,0,1061,0,0,74.9,131.5,0,11,11,98029,283
"500154",0,0,0,1,1,167,0,0,72.3,130,0,1,2,98042,70
"501301",1,1,1,1,1,139,0,0,27.9,37,0,2,1,99347,28
"501302",1,1,1,1,1,223,0,0,10,17.1,0,2,1,99328,21
"501303",1,1,1,1,1,13,0,0,5,10,0,1,1,98586,4
"501304",1,1,1,1,1,40,0,0,12.9,27,0,2,1,98541,16
"501305",1,1,1,1,1,269,0,0,25,37,0,2,1,99122,32
"501307",1,1,1,1,1,230,0,0,25,28,0,2,1,99159,30
"501308",1,1,1,0,1,257,0,0,14.7,34,0,1,1,99133,21
"501309",1,1,1,1,1,215,0,0,7.1,113.4,0,1,1,99109,25
"501310",1,1,1,1,1,220,0,0,8.6,24,0,1,2,99156,28
"501311",1,1,1,1,1,151,0,0,4.3,12,0,2,1,99169,15
"501312",1,1,1,1,1,247,0,0,25,102,0,2,1,99350,39
"501313",1,1,1,1,1,178,0,0,9,17.3,0,2,1,98826,19
"501314",1,1,1,1,1,509,0,0,16,20,0,1,3,98624,56
"501315",1,1,1,1,1,14,0,0,14,35,0,2,1,98672,17
"501316",1,1,1,1,1,320,0,0,10.6,27,0,2,1,98620,26
"501317",1,1,1,1,1,1292,11,17,19,34,0,1,1,98823,216
"501318",1,1,1,0,1,448,0,0,4.3,11.3,0,1,1,99344,20
"501319",1,1,1,1,1,161,0,0,12,33,0,2,1,98356,21
"501320",1,1,1,1,1,203,0,0,6,24,0,1,1,98848,13
"501321",1,1,1,1,1,567,0,0,12,24.1,0,6,1,98855,59
"501322",1,1,1,1,1,13,0,0,5,28,0,1,1,99166,6
"501323",1,1,1,1,1,722,0,0,34.6,50.3,0,1,1,98368,50
"501324",1,1,1,1,1,126,0,0,9.7,25,0,2,1,98812,18
"501325",1,1,1,1,1,147,0,0,15.9,33.7,0,1,1,98331,17
"501326",1,1,1,1,1,99,0,0,17.9,75,0,2,1,99114,27
"501327",1,1,1,1,1,181,0,0,21,67,0,2,1,99111,30
"501328",1,1,1,1,1,359,0,0,23.6,41.7,0,1,1,98841,30
"501329",1,1,1,1,1,75,0,0,25,26.7,0,1,1,98284,18
"501330",1,1,1,0,1,326,0,0,49,62.9,0,3,2,98944,68
"501331",1,1,1,1,1,648,0,0,25,46.1,0,1,2,99163,55
"501332",1,1,1,1,1,166,0,0,20,35,0,1,1,99403,20
"501333",1,1,1,0,0,54,0,0,33,71,0,1,2,98926,39
"501334",1,1,1,1,1,478,0,0,10,51,0,1,1,98816,29
"501335",1,1,1,1,1,657,0,0,73,73,0,1,1,98022,69
"501336",1,1,1,0,0,236,0,0,38,97.4,0,1,1,98584,38
"501337",1,1,1,0,1,144,0,0,25,50.3,0,1,1,99301,23
"501338",1,1,1,1,1,146,0,0,27,49.5,0,1,1,98065,24
"501339",1,1,1,0,0,632,0,0,25,77,0,1,4,98239,85
"501340",1,1,1,1,1,11,0,0,10,10,0,1,1,98250,6
"502002",1,1,1,1,1,2798,0,16,80,80,0,5,3,98101,283
"503301",1,1,1,1,1,713,0,0,118,266.9,0,1,1,98415,115
"503302",1,1,1,1,1,169,0,0,0,30,0,2,1,99204,15
"510002",0,0,0,1,1,996,0,0,95.4,122,0,2,5,24970,157
"510006",0,0,0,0,0,4134,13,0,340,340,0,7,3,26330,506
"510007",0,0,0,0,0,5670,11,30,338.4,393,0,9,5,25702,744
"510008",0,0,0,0,0,2190,15,22,190,220,0,11,5,25401,516
"510012",0,0,0,0,1,316,0,0,101,101,0,1,2,25550,86
"510013",0,0,0,0,0,399,0,0,70,94,0,3,1,26038,71
"510022",1,0,0,0,0,11827,44,86,1041.9,1056.1,0,24,2,25301,1931
"510023",0,0,0,0,0,1712,0,0,263,263,0,2,3,26062,256
"510024",0,0,0,0,0,2387,0,0,164,269,0,2,1,26505,208
"510029",0,0,0,0,0,1808,0,0,230,240,0,4,6,25309,292
"510030",0,0,0,1,1,647,0,0,66,81,0,2,1,26241,72
"510031",1,1,1,1,1,206,0,0,172,172,0,2,1,25301,117
"510038",0,0,0,0,1,360,0,0,18.9,63,0,2,3,26452,62
"510039",0,0,0,1,1,386,0,0,45,36,0,2,2,26003,59
"510046",0,0,0,0,0,1882,0,0,143,173.3,0,4,2,24740,192
"510047",0,0,0,1,1,522,0,0,86,100,0,1,2,26554,86
"510048",0,0,0,1,1,1401,0,14,125.2,140,0,5,3,25601,249
"510050",0,0,0,0,0,3108,0,0,223,290,0,8,3,26003,327
"510058",0,0,0,0,0,4185,15,24,263,303,0,6,2,26101,579
"510062",0,0,0,0,0,1363,0,0,125,173,0,4,2,25801,163
"510070",0,0,0,0,0,4331,11,22,200,300,0,4,4,25801,533
"510071",0,0,0,1,1,748,0,0,92,92,0,1,1,24701,83
"510072",0,0,0,1,1,67,0,0,56,56,0,2,1,26155,42
"510077",0,0,0,1,1,39,0,0,31,32,0,2,2,25661,39
"510082",0,0,0,1,1,34,0,0,23,25,0,2,1,26651,21
"510086",0,0,0,1,1,61,0,0,12.7,27.4,0,1,1,24801,11
"510091",0,0,0,1,1,118,0,0,35,35,0,1,1,25301,25
"511300",1,1,1,1,1,215,0,0,20,20,0,1,1,26416,20
"511301",1,1,1,1,1,206,0,0,20,20,0,1,1,26288,19
"511303",1,1,1,1,1,336,0,0,18,23,0,1,1,26147,24
"511304",1,1,1,1,1,136,0,0,6,24,0,1,1,26175,11
"511306",1,1,1,1,1,254,0,0,32,32,0,2,1,25276,34
"511307",1,1,1,0,1,96,0,0,28,28,0,1,1,26354,20
"511308",1,1,1,1,1,157,0,0,30,33.9,0,2,1,26624,30
"511309",1,1,1,1,1,155,0,0,22,34,0,2,1,25411,26
"511310",1,1,1,1,1,11,0,0,31,31,0,1,1,25951,19
"511311",1,1,1,1,1,48,0,0,16.4,20,0,2,1,26757,17
"511312",1,1,1,0,1,131,0,0,24,24,0,2,1,26537,25
"511313",1,1,1,0,1,128,0,0,34,34,0,1,1,25130,25
"511314",1,1,1,1,1,858,0,0,25,25,0,1,1,24924,47
"511315",1,1,1,1,1,860,0,0,33,41,0,1,3,26726,80
"511316",1,1,1,1,1,11,0,0,20,39,0,2,1,26847,20
